county,state,state_abbr,region,lat,lng
Perry County,Mississippi,MS,South,31.169307,-88.988755
Pike County,Mississippi,MS,South,31.177516,-90.397725
Pontotoc County,Mississippi,MS,South,34.227081,-89.037239
Prentiss County,Mississippi,MS,South,34.620566,-88.522184
Quitman County,Mississippi,MS,South,34.252833,-90.290171
Rankin County,Mississippi,MS,South,32.267123,-89.946063
Scott County,Mississippi,MS,South,32.411959,-89.533486
Sharkey County,Mississippi,MS,South,32.892395,-90.827613
Simpson County,Mississippi,MS,South,31.902505,-89.917709
Smith County,Mississippi,MS,South,32.019029,-89.494876
Stone County,Mississippi,MS,South,30.790184,-89.112297
Sunflower County,Mississippi,MS,South,33.605529,-90.59509
Tallahatchie County,Mississippi,MS,South,33.954529,-90.172243
Tate County,Mississippi,MS,South,34.649553,-89.943105
Tippah County,Mississippi,MS,South,34.763618,-88.918819
Tishomingo County,Mississippi,MS,South,34.738835,-88.234827
Tunica County,Mississippi,MS,South,34.652201,-90.37177
Union County,Mississippi,MS,South,34.489533,-89.002339
Walthall County,Mississippi,MS,South,31.164492,-90.103431
Warren County,Mississippi,MS,South,32.356095,-90.852384
Washington County,Mississippi,MS,South,33.273174,-90.944446
Wayne County,Mississippi,MS,South,31.642503,-88.678214
Webster County,Mississippi,MS,South,33.612061,-89.283961
Wilkinson County,Mississippi,MS,South,31.161091,-91.324617
Winston County,Mississippi,MS,South,33.078724,-89.037391
Yalobusha County,Mississippi,MS,South,34.030666,-89.703807
Yazoo County,Mississippi,MS,South,32.765675,-90.387928
Adair County,Missouri,MO,Midwest,40.190666,-92.603592
Andrew County,Missouri,MO,Midwest,39.988863,-94.803551
Atchison County,Missouri,MO,Midwest,40.431846,-95.437555
Audrain County,Missouri,MO,Midwest,39.214481,-91.843418
Barry County,Missouri,MO,Midwest,36.699376,-93.834334
Barton County,Missouri,MO,Midwest,37.500799,-94.344089
Bates County,Missouri,MO,Midwest,38.257217,-94.339246
Benton County,Missouri,MO,Midwest,38.301036,-93.287942
Bollinger County,Missouri,MO,Midwest,37.318427,-90.024645
Boone County,Missouri,MO,Midwest,38.989861,-92.310202
Buchanan County,Missouri,MO,Midwest,39.660369,-94.808173
Butler County,Missouri,MO,Midwest,36.71518,-90.40313
Caldwell County,Missouri,MO,Midwest,39.658998,-93.979179
Callaway County,Missouri,MO,Midwest,38.835547,-91.923446
Camden County,Missouri,MO,Midwest,38.026527,-92.765327
Cape Girardeau County,Missouri,MO,Midwest,37.384141,-89.685658
Carroll County,Missouri,MO,Midwest,39.427375,-93.500227
Carter County,Missouri,MO,Midwest,36.944858,-90.945705
Cass County,Missouri,MO,Midwest,38.646474,-94.354547
Cedar County,Missouri,MO,Midwest,37.733655,-93.850014
Chariton County,Missouri,MO,Midwest,39.517968,-92.96162
Christian County,Missouri,MO,Midwest,36.969739,-93.187614
Clark County,Missouri,MO,Midwest,40.407275,-91.729472
Clay County,Missouri,MO,Midwest,39.315551,-94.421502
Clinton County,Missouri,MO,Midwest,39.608723,-94.395803
Cole County,Missouri,MO,Midwest,38.503233,-92.280027
Cooper County,Missouri,MO,Midwest,38.847093,-92.810069
Crawford County,Missouri,MO,Midwest,37.966559,-91.313936
Dade County,Missouri,MO,Midwest,37.43235,-93.854878
Dallas County,Missouri,MO,Midwest,37.683583,-93.033815
Daviess County,Missouri,MO,Midwest,39.962839,-93.970053
DeKalb County,Missouri,MO,Midwest,39.894665,-94.40719
Dent County,Missouri,MO,Midwest,37.603072,-91.489717
Douglas County,Missouri,MO,Midwest,36.946517,-92.515892
Dunklin County,Missouri,MO,Midwest,36.153025,-90.062254
Franklin County,Missouri,MO,Midwest,38.413003,-91.072832
Gasconade County,Missouri,MO,Midwest,38.441183,-91.50578
Gentry County,Missouri,MO,Midwest,40.208127,-94.405321
Greene County,Missouri,MO,Midwest,37.258196,-93.340641
Grundy County,Missouri,MO,Midwest,40.112541,-93.565054
Harrison County,Missouri,MO,Midwest,40.34562,-93.992582
Henry County,Missouri,MO,Midwest,38.386491,-93.792628
Hickory County,Missouri,MO,Midwest,37.93691,-93.322988
Holt County,Missouri,MO,Midwest,40.095724,-95.219072
Howard County,Missouri,MO,Midwest,39.143365,-92.695926
Howell County,Missouri,MO,Midwest,36.774369,-91.887368
Iron County,Missouri,MO,Midwest,37.625971,-90.699587
Jackson County,Missouri,MO,Midwest,39.005364,-94.343211
Jasper County,Missouri,MO,Midwest,37.205197,-94.337259
Jefferson County,Missouri,MO,Midwest,38.25763,-90.543681
Johnson County,Missouri,MO,Midwest,38.741528,-93.811863
Knox County,Missouri,MO,Midwest,40.136856,-92.146835
Laclede County,Missouri,MO,Midwest,37.659698,-92.594843
Lafayette County,Missouri,MO,Midwest,39.068705,-93.802639
Lawrence County,Missouri,MO,Midwest,37.10659,-93.830551
Lewis County,Missouri,MO,Midwest,40.084559,-91.728803
Lincoln County,Missouri,MO,Midwest,39.062255,-90.962916
Linn County,Missouri,MO,Midwest,39.86444,-93.108019
Livingston County,Missouri,MO,Midwest,39.778587,-93.548201
McDonald County,Missouri,MO,Midwest,36.627955,-94.343716
Macon County,Missouri,MO,Midwest,39.829795,-92.56434
Madison County,Missouri,MO,Midwest,37.474481,-90.343413
Maries County,Missouri,MO,Midwest,38.162615,-91.923601
Marion County,Missouri,MO,Midwest,39.807538,-91.635379
Mercer County,Missouri,MO,Midwest,40.421413,-93.567631
Miller County,Missouri,MO,Midwest,38.21668,-92.429876
Mississippi County,Missouri,MO,Midwest,36.826264,-89.295929
Moniteau County,Missouri,MO,Midwest,38.633037,-92.583642
Monroe County,Missouri,MO,Midwest,39.49827,-92.006458
Montgomery County,Missouri,MO,Midwest,38.935184,-91.465427
Morgan County,Missouri,MO,Midwest,38.420806,-92.874835
New Madrid County,Missouri,MO,Midwest,36.594261,-89.655948
Newton County,Missouri,MO,Midwest,36.908371,-94.335034
Nodaway County,Missouri,MO,Midwest,40.361136,-94.883146
Oregon County,Missouri,MO,Midwest,36.68531,-91.401827
Osage County,Missouri,MO,Midwest,38.464253,-91.859504
Ozark County,Missouri,MO,Midwest,36.64959,-92.458549
Pemiscot County,Missouri,MO,Midwest,36.209916,-89.785942
Perry County,Missouri,MO,Midwest,37.71113,-89.802125
Pettis County,Missouri,MO,Midwest,38.727367,-93.285207
Phelps County,Missouri,MO,Midwest,37.866326,-91.790349
Pike County,Missouri,MO,Midwest,39.339959,-91.171607
Platte County,Missouri,MO,Midwest,39.37869,-94.761477
Polk County,Missouri,MO,Midwest,37.616761,-93.400817
Pulaski County,Missouri,MO,Midwest,37.824835,-92.207022
Putnam County,Missouri,MO,Midwest,40.478606,-93.014531
Ralls County,Missouri,MO,Midwest,39.553455,-91.524787
Randolph County,Missouri,MO,Midwest,39.439249,-92.492959
Ray County,Missouri,MO,Midwest,39.308401,-93.995746
Reynolds County,Missouri,MO,Midwest,37.366464,-90.972282
Ripley County,Missouri,MO,Midwest,36.65017,-90.874834
St. Charles County,Missouri,MO,Midwest,38.781102,-90.674915
St. Clair County,Missouri,MO,Midwest,38.04223,-93.77656
Ste. Genevieve County,Missouri,MO,Midwest,37.885845,-90.161531
St. Francois County,Missouri,MO,Midwest,37.810707,-90.473868
St. Louis County,Missouri,MO,Midwest,38.640688,-90.446073
Saline County,Missouri,MO,Midwest,39.13584,-93.204164
Schuyler County,Missouri,MO,Midwest,40.469361,-92.519016
Scotland County,Missouri,MO,Midwest,40.447686,-92.142824
Scott County,Missouri,MO,Midwest,37.047793,-89.568098
Shannon County,Missouri,MO,Midwest,37.152498,-91.391328
Shelby County,Missouri,MO,Midwest,39.797531,-92.088719
Stoddard County,Missouri,MO,Midwest,36.851557,-89.947481
Stone County,Missouri,MO,Midwest,36.745822,-93.457842
Sullivan County,Missouri,MO,Midwest,40.209587,-93.109783
Taney County,Missouri,MO,Midwest,36.649827,-93.042819
Texas County,Missouri,MO,Midwest,37.314257,-91.964478
Vernon County,Missouri,MO,Midwest,37.850196,-94.341597
Warren County,Missouri,MO,Midwest,38.761902,-91.159306
Washington County,Missouri,MO,Midwest,37.942611,-90.897018
Wayne County,Missouri,MO,Midwest,37.111074,-90.453931
Webster County,Missouri,MO,Midwest,37.280804,-92.87608
Worth County,Missouri,MO,Midwest,40.480499,-94.419198
Wright County,Missouri,MO,Midwest,37.267633,-92.479989
St. Louis city,Missouri,MO,Midwest,38.635699,-90.244582
Beaverhead County,Montana,MT,West,45.133863,-112.892869
Big Horn County,Montana,MT,West,45.407868,-107.518162
Blaine County,Montana,MT,West,48.428282,-108.967648
Broadwater County,Montana,MT,West,46.329849,-111.497873
Carbon County,Montana,MT,West,45.224468,-109.028554
Carter County,Montana,MT,West,45.516825,-104.515324
Cascade County,Montana,MT,West,47.316575,-111.350262
Chouteau County,Montana,MT,West,47.886834,-110.4362
Custer County,Montana,MT,West,46.261414,-105.550352
Daniels County,Montana,MT,West,48.794429,-105.541739
Dawson County,Montana,MT,West,47.26613,-104.898271
Deer Lodge County,Montana,MT,West,46.094672,-113.141624
Fallon County,Montana,MT,West,46.318184,-104.405718
Fergus County,Montana,MT,West,47.221816,-109.232956
Flathead County,Montana,MT,West,48.295422,-114.052059
Gallatin County,Montana,MT,West,45.518054,-111.163921
Garfield County,Montana,MT,West,47.267184,-106.995991
Glacier County,Montana,MT,West,48.705671,-112.990502
Golden Valley County,Montana,MT,West,46.380624,-109.174586
Granite County,Montana,MT,West,46.395955,-113.427356
Hill County,Montana,MT,West,48.631959,-110.106321
Jefferson County,Montana,MT,West,46.124232,-112.059428
Judith Basin County,Montana,MT,West,47.032558,-110.30532
Lake County,Montana,MT,West,47.642901,-114.083687
Lewis and Clark County,Montana,MT,West,47.132013,-112.373367
Liberty County,Montana,MT,West,48.559654,-111.036924
Lincoln County,Montana,MT,West,48.552385,-115.463185
McCone County,Montana,MT,West,47.629628,-105.757222
Madison County,Montana,MT,West,45.32529,-111.913791
Meagher County,Montana,MT,West,46.5857,-110.92174
Mineral County,Montana,MT,West,47.129687,-115.085385
Missoula County,Montana,MT,West,47.027263,-113.892691
Musselshell County,Montana,MT,West,46.505281,-108.439763
Park County,Montana,MT,West,45.463081,-110.53493
Petroleum County,Montana,MT,West,47.141917,-108.226575
Phillips County,Montana,MT,West,48.250143,-107.928897
Pondera County,Montana,MT,West,48.228604,-112.220761
Powder River County,Montana,MT,West,45.408926,-105.555344
Powell County,Montana,MT,West,46.844225,-112.9311
Prairie County,Montana,MT,West,46.812388,-105.503938
Ravalli County,Montana,MT,West,46.077744,-114.105795
Richland County,Montana,MT,West,47.785633,-104.563408
Roosevelt County,Montana,MT,West,48.282747,-104.99517
Rosebud County,Montana,MT,West,46.173206,-106.666792
Sanders County,Montana,MT,West,47.756497,-115.180306
Sheridan County,Montana,MT,West,48.705587,-104.533916
Silver Bow County,Montana,MT,West,45.896232,-112.660071
Stillwater County,Montana,MT,West,45.658545,-109.381576
Sweet Grass County,Montana,MT,West,45.811292,-109.944796
Teton County,Montana,MT,West,47.819035,-112.281725
Toole County,Montana,MT,West,48.645125,-111.733472
Treasure County,Montana,MT,West,46.227113,-107.275296
Valley County,Montana,MT,West,48.34985,-106.670424
Wheatland County,Montana,MT,West,46.496967,-109.857684
Wibaux County,Montana,MT,West,46.962966,-104.274518
Yellowstone County,Montana,MT,West,45.936987,-108.276656
Adams County,Nebraska,NE,Midwest,40.520632,-98.500044
Antelope County,Nebraska,NE,Midwest,42.183225,-98.058037
Arthur County,Nebraska,NE,Midwest,41.57193,-101.695917
Banner County,Nebraska,NE,Midwest,41.53975,-103.726263
Blaine County,Nebraska,NE,Midwest,41.931945,-99.996407
Boone County,Nebraska,NE,Midwest,41.703934,-98.070476
Box Butte County,Nebraska,NE,Midwest,42.21038,-103.081779
Boyd County,Nebraska,NE,Midwest,42.894448,-98.773022
Brown County,Nebraska,NE,Midwest,42.359562,-99.92392
Buffalo County,Nebraska,NE,Midwest,40.855265,-99.074984
Burt County,Nebraska,NE,Midwest,41.854179,-96.337746
Butler County,Nebraska,NE,Midwest,41.226072,-97.132039
Cass County,Nebraska,NE,Midwest,40.909878,-96.140609
Cedar County,Nebraska,NE,Midwest,42.60456,-97.25687
Chase County,Nebraska,NE,Midwest,40.53039,-101.694192
Cherry County,Nebraska,NE,Midwest,42.571323,-101.047653
Cheyenne County,Nebraska,NE,Midwest,41.214236,-103.011929
Clay County,Nebraska,NE,Midwest,40.523669,-98.050858
Colfax County,Nebraska,NE,Midwest,41.57496,-97.088945
Cuming County,Nebraska,NE,Midwest,41.915865,-96.788517
Custer County,Nebraska,NE,Midwest,41.393893,-99.726866
Dakota County,Nebraska,NE,Midwest,42.391624,-96.561327
Dawes County,Nebraska,NE,Midwest,42.713038,-103.135436
Dawson County,Nebraska,NE,Midwest,40.86784,-99.815583
Deuel County,Nebraska,NE,Midwest,41.111903,-102.332609
Dixon County,Nebraska,NE,Midwest,42.485086,-96.855784
Dodge County,Nebraska,NE,Midwest,41.577008,-96.645852
Douglas County,Nebraska,NE,Midwest,41.297091,-96.154066
Dundy County,Nebraska,NE,Midwest,40.180165,-101.681133
Fillmore County,Nebraska,NE,Midwest,40.52504,-97.596705
Franklin County,Nebraska,NE,Midwest,40.183203,-98.96208
Frontier County,Nebraska,NE,Midwest,40.530947,-100.406683
Furnas County,Nebraska,NE,Midwest,40.192252,-99.908637
Gage County,Nebraska,NE,Midwest,40.255234,-96.683453
Garden County,Nebraska,NE,Midwest,41.633364,-102.302985
Garfield County,Nebraska,NE,Midwest,41.906912,-98.951283
Gosper County,Nebraska,NE,Midwest,40.509095,-99.823206
Grant County,Nebraska,NE,Midwest,41.913957,-101.755965
Greeley County,Nebraska,NE,Midwest,41.567563,-98.530567
Hall County,Nebraska,NE,Midwest,40.866027,-98.502664
Hamilton County,Nebraska,NE,Midwest,40.872817,-98.022329
Harlan County,Nebraska,NE,Midwest,40.178766,-99.403418
Hayes County,Nebraska,NE,Midwest,40.537234,-101.047963
Hitchcock County,Nebraska,NE,Midwest,40.176896,-101.044217
Holt County,Nebraska,NE,Midwest,42.459287,-98.784766
Hooker County,Nebraska,NE,Midwest,41.920317,-101.117324
Howard County,Nebraska,NE,Midwest,41.216851,-98.513342
Jefferson County,Nebraska,NE,Midwest,40.175736,-97.143103
Johnson County,Nebraska,NE,Midwest,40.394955,-96.265264
Kearney County,Nebraska,NE,Midwest,40.50912,-98.947602
Keith County,Nebraska,NE,Midwest,41.194245,-101.644449
Keya Paha County,Nebraska,NE,Midwest,42.87548,-99.718351
Kimball County,Nebraska,NE,Midwest,41.199274,-103.703153
Knox County,Nebraska,NE,Midwest,42.634404,-97.891349
Lancaster County,Nebraska,NE,Midwest,40.783547,-96.688658
Lincoln County,Nebraska,NE,Midwest,41.050322,-100.744481
Logan County,Nebraska,NE,Midwest,41.542155,-100.443665
Loup County,Nebraska,NE,Midwest,41.90279,-99.509276
McPherson County,Nebraska,NE,Midwest,41.648414,-101.120851
Madison County,Nebraska,NE,Midwest,41.909929,-97.606856
Merrick County,Nebraska,NE,Midwest,41.16979,-98.031057
Morrill County,Nebraska,NE,Midwest,41.732204,-102.990594
Nance County,Nebraska,NE,Midwest,41.402385,-97.991408
Nemaha County,Nebraska,NE,Midwest,40.387389,-95.852721
Nuckolls County,Nebraska,NE,Midwest,40.176492,-98.046842
Otoe County,Nebraska,NE,Midwest,40.637992,-96.131027
Pawnee County,Nebraska,NE,Midwest,40.137797,-96.245214
Perkins County,Nebraska,NE,Midwest,40.857646,-101.627468
Phelps County,Nebraska,NE,Midwest,40.516365,-99.406557
Pierce County,Nebraska,NE,Midwest,42.271413,-97.610992
Platte County,Nebraska,NE,Midwest,41.576866,-97.513467
Polk County,Nebraska,NE,Midwest,41.187925,-97.570663
Red Willow County,Nebraska,NE,Midwest,40.16942,-100.468576
Richardson County,Nebraska,NE,Midwest,40.123743,-95.718603
Rock County,Nebraska,NE,Midwest,42.394749,-99.420851
Saline County,Nebraska,NE,Midwest,40.516802,-97.131755
Sarpy County,Nebraska,NE,Midwest,41.115064,-96.109125
Saunders County,Nebraska,NE,Midwest,41.22339,-96.6421
Scotts Bluff County,Nebraska,NE,Midwest,41.850506,-103.703021
Seward County,Nebraska,NE,Midwest,40.871944,-97.140383
Sheridan County,Nebraska,NE,Midwest,42.512289,-102.36828
Sherman County,Nebraska,NE,Midwest,41.218743,-98.972849
Sioux County,Nebraska,NE,Midwest,42.470668,-103.73217
Stanton County,Nebraska,NE,Midwest,41.905045,-97.177109
Thayer County,Nebraska,NE,Midwest,40.173429,-97.596235
Thomas County,Nebraska,NE,Midwest,41.85573,-100.524703
Thurston County,Nebraska,NE,Midwest,42.154061,-96.533943
Valley County,Nebraska,NE,Midwest,41.564094,-98.983484
Washington County,Nebraska,NE,Midwest,41.533973,-96.224577
Wayne County,Nebraska,NE,Midwest,42.210746,-97.126243
Webster County,Nebraska,NE,Midwest,40.180646,-98.49859
Wheeler County,Nebraska,NE,Midwest,41.922575,-98.520853
York County,Nebraska,NE,Midwest,40.873056,-97.596742
Churchill County,Nevada,NV,West,39.53771,-118.264166
Clark County,Nevada,NV,West,36.21413,-115.014398
Douglas County,Nevada,NV,West,38.905129,-119.609019
Elko County,Nevada,NV,West,41.141133,-115.351424
Esmeralda County,Nevada,NV,West,37.778966,-117.632382
Eureka County,Nevada,NV,West,39.977788,-116.272208
Humboldt County,Nevada,NV,West,41.407914,-118.127591
Lander County,Nevada,NV,West,39.90021,-117.04724
Lincoln County,Nevada,NV,West,37.634605,-114.863037
Lyon County,Nevada,NV,West,39.022213,-119.197425
Mineral County,Nevada,NV,West,38.516647,-118.416279
Nye County,Nevada,NV,West,37.965864,-116.459011
Pershing County,Nevada,NV,West,40.439639,-118.409477
Storey County,Nevada,NV,West,39.438385,-119.524646
Washoe County,Nevada,NV,West,40.73132,-119.663269
White Pine County,Nevada,NV,West,39.418176,-114.900565
Carson City,Nevada,NV,West,39.15306,-119.747368
Belknap County,New Hampshire,NH,Northeast,43.519109,-71.425366
Carroll County,New Hampshire,NH,Northeast,43.867774,-71.20156
Cheshire County,New Hampshire,NH,Northeast,42.92546,-72.248183
Coos County,New Hampshire,NH,Northeast,44.652548,-71.289431
Grafton County,New Hampshire,NH,Northeast,43.926439,-71.842424
Hillsborough County,New Hampshire,NH,Northeast,42.911532,-71.723055
Merrimack County,New Hampshire,NH,Northeast,43.299579,-71.680041
Rockingham County,New Hampshire,NH,Northeast,42.988664,-71.09908
Strafford County,New Hampshire,NH,Northeast,43.293272,-71.035589
Sullivan County,New Hampshire,NH,Northeast,43.361188,-72.222084
Atlantic County,New Jersey,NJ,Northeast,39.469355,-74.633759
Bergen County,New Jersey,NJ,Northeast,40.959698,-74.074727
Burlington County,New Jersey,NJ,Northeast,39.875786,-74.663006
Camden County,New Jersey,NJ,Northeast,39.802407,-74.961249
Cape May County,New Jersey,NJ,Northeast,39.085841,-74.846354
Cumberland County,New Jersey,NJ,Northeast,39.328434,-75.121628
Essex County,New Jersey,NJ,Northeast,40.7874,-74.246292
Gloucester County,New Jersey,NJ,Northeast,39.722875,-75.145679
Hudson County,New Jersey,NJ,Northeast,40.731375,-74.078601
Hunterdon County,New Jersey,NJ,Northeast,40.565283,-74.911969
Mercer County,New Jersey,NJ,Northeast,40.282503,-74.703724
Middlesex County,New Jersey,NJ,Northeast,40.439621,-74.40743
Monmouth County,New Jersey,NJ,Northeast,40.287048,-74.152446
Morris County,New Jersey,NJ,Northeast,40.858896,-74.547292
Ocean County,New Jersey,NJ,Northeast,39.865669,-74.258864
Passaic County,New Jersey,NJ,Northeast,41.036655,-74.299408
Salem County,New Jersey,NJ,Northeast,39.573828,-75.357356
Somerset County,New Jersey,NJ,Northeast,40.565527,-74.619938
Sussex County,New Jersey,NJ,Northeast,41.137461,-74.691914
Union County,New Jersey,NJ,Northeast,40.659871,-74.308696
Warren County,New Jersey,NJ,Northeast,40.853491,-75.009498
Bernalillo County,New Mexico,NM,West,35.053628,-106.66908
Catron County,New Mexico,NM,West,33.901621,-108.391928
Chaves County,New Mexico,NM,West,33.361604,-104.469837
Cibola County,New Mexico,NM,West,34.928272,-107.99268
Colfax County,New Mexico,NM,West,36.612964,-104.64011
Curry County,New Mexico,NM,West,34.572984,-103.346055
De Baca County,New Mexico,NM,West,34.359273,-104.368696
Do̱a Ana County,New Mexico,NM,West,32.349919,-106.834968
Eddy County,New Mexico,NM,West,32.457835,-104.306434
Grant County,New Mexico,NM,West,32.732087,-108.381504
Guadalupe County,New Mexico,NM,West,34.869782,-104.784968
Harding County,New Mexico,NM,West,35.859352,-103.853424
Hidalgo County,New Mexico,NM,West,31.898052,-108.751929
Lea County,New Mexico,NM,West,32.795687,-103.413271
Lincoln County,New Mexico,NM,West,33.740841,-105.449805
Los Alamos County,New Mexico,NM,West,35.870047,-106.307968
Luna County,New Mexico,NM,West,32.184523,-107.747191
McKinley County,New Mexico,NM,West,35.584062,-108.253294
Mora County,New Mexico,NM,West,35.982841,-104.921898
Otero County,New Mexico,NM,West,32.615599,-105.751308
Quay County,New Mexico,NM,West,35.107018,-103.548071
Rio Arriba County,New Mexico,NM,West,36.509669,-106.693983
Roosevelt County,New Mexico,NM,West,34.021207,-103.483004
Sandoval County,New Mexico,NM,West,35.685091,-106.883119
San Juan County,New Mexico,NM,West,36.511624,-108.324578
San Miguel County,New Mexico,NM,West,35.476859,-104.803519
Santa Fe County,New Mexico,NM,West,35.514531,-105.963972
Sierra County,New Mexico,NM,West,33.119468,-107.188161
Socorro County,New Mexico,NM,West,33.991658,-106.939136
Taos County,New Mexico,NM,West,36.577183,-105.638878
Torrance County,New Mexico,NM,West,34.554978,-105.890557
Union County,New Mexico,NM,West,36.488085,-103.475723
Valencia County,New Mexico,NM,West,34.71684,-106.806582
Albany County,New York,NY,Northeast,42.58824,-73.97401
Allegany County,New York,NY,Northeast,42.247853,-78.026153
Bronx County,New York,NY,Northeast,40.848711,-73.852939
Broome County,New York,NY,Northeast,42.161977,-75.830283
Cattaraugus County,New York,NY,Northeast,42.239099,-78.662332
Cayuga County,New York,NY,Northeast,43.008546,-76.574587
Chautauqua County,New York,NY,Northeast,42.304216,-79.407595
Chemung County,New York,NY,Northeast,42.148697,-76.752471
Chenango County,New York,NY,Northeast,42.478024,-75.602241
Clinton County,New York,NY,Northeast,44.752712,-73.705643
Columbia County,New York,NY,Northeast,42.247696,-73.626718
Cortland County,New York,NY,Northeast,42.594039,-76.07624
Delaware County,New York,NY,Northeast,42.193986,-74.966728
Dutchess County,New York,NY,Northeast,41.754825,-73.740014
Erie County,New York,NY,Northeast,42.752759,-78.778192
Essex County,New York,NY,Northeast,44.109601,-73.778431
Franklin County,New York,NY,Northeast,44.594376,-74.31067
Fulton County,New York,NY,Northeast,43.115609,-74.423678
Genesee County,New York,NY,Northeast,43.00091,-78.192778
Greene County,New York,NY,Northeast,42.28697,-74.149542
Hamilton County,New York,NY,Northeast,43.657879,-74.502456
Herkimer County,New York,NY,Northeast,43.571009,-74.841097
Jefferson County,New York,NY,Northeast,43.996389,-76.052968
Kings County,New York,NY,Northeast,40.635045,-73.95064
Lewis County,New York,NY,Northeast,43.782706,-75.444132
Livingston County,New York,NY,Northeast,42.729042,-77.778463
Madison County,New York,NY,Northeast,42.910026,-75.663575
Monroe County,New York,NY,Northeast,43.250347,-77.700518
Montgomery County,New York,NY,Northeast,42.900891,-74.435357
Nassau County,New York,NY,Northeast,40.729612,-73.589414
New York County,New York,NY,Northeast,40.776642,-73.970187
Niagara County,New York,NY,Northeast,43.272672,-78.812943
Oneida County,New York,NY,Northeast,43.242727,-75.434282
Onondaga County,New York,NY,Northeast,43.006516,-76.196134
Ontario County,New York,NY,Northeast,42.856357,-77.303497
Orange County,New York,NY,Northeast,41.40241,-74.306252
Orleans County,New York,NY,Northeast,43.339906,-78.207028
Oswego County,New York,NY,Northeast,43.461443,-76.209262
Otsego County,New York,NY,Northeast,42.629776,-75.028841
Putnam County,New York,NY,Northeast,41.427907,-73.743861
Queens County,New York,NY,Northeast,40.654658,-73.841209
Rensselaer County,New York,NY,Northeast,42.710421,-73.513845
Richmond County,New York,NY,Northeast,40.561263,-74.1399
Rockland County,New York,NY,Northeast,41.154628,-74.024662
St. Lawrence County,New York,NY,Northeast,44.488112,-75.074311
Saratoga County,New York,NY,Northeast,43.106135,-73.855387
Schenectady County,New York,NY,Northeast,42.817552,-74.043559
Schoharie County,New York,NY,Northeast,42.591294,-74.438172
Schuyler County,New York,NY,Northeast,42.419776,-76.938603
Seneca County,New York,NY,Northeast,42.782294,-76.827088
Steuben County,New York,NY,Northeast,42.266725,-77.385525
Suffolk County,New York,NY,Northeast,40.943554,-72.692218
Sullivan County,New York,NY,Northeast,41.719993,-74.771577
Tioga County,New York,NY,Northeast,42.178057,-76.297456
Tompkins County,New York,NY,Northeast,42.453006,-76.473483
Ulster County,New York,NY,Northeast,41.947212,-74.265458
Warren County,New York,NY,Northeast,43.555105,-73.838139
Washington County,New York,NY,Northeast,43.312377,-73.439428
Wayne County,New York,NY,Northeast,43.218114,-77.049402
Westchester County,New York,NY,Northeast,41.152686,-73.745753
Wyoming County,New York,NY,Northeast,42.701365,-78.228576
Yates County,New York,NY,Northeast,42.638237,-77.104324
Alamance County,North Carolina,NC,South,36.043954,-79.400573
Alexander County,North Carolina,NC,South,35.920951,-81.177467
Alleghany County,North Carolina,NC,South,36.489356,-81.132299
Anson County,North Carolina,NC,South,34.974972,-80.109763
Ashe County,North Carolina,NC,South,36.443469,-81.499334
Avery County,North Carolina,NC,South,36.07209,-81.920285
Beaufort County,North Carolina,NC,South,35.482313,-76.842014
Bertie County,North Carolina,NC,South,36.059043,-76.962364
Bladen County,North Carolina,NC,South,34.591938,-78.539489
Brunswick County,North Carolina,NC,South,34.038754,-78.227765
Buncombe County,North Carolina,NC,South,35.609371,-82.530423
Burke County,North Carolina,NC,South,35.746182,-81.70618
Cabarrus County,North Carolina,NC,South,35.388346,-80.552728
Caldwell County,North Carolina,NC,South,35.966396,-81.51254
Camden County,North Carolina,NC,South,36.342344,-76.162488
Carteret County,North Carolina,NC,South,34.858343,-76.53586
Caswell County,North Carolina,NC,South,36.394298,-79.339609
Catawba County,North Carolina,NC,South,35.661883,-81.214906
Chatham County,North Carolina,NC,South,35.704994,-79.251454
Cherokee County,North Carolina,NC,South,35.13715,-84.061449
Chowan County,North Carolina,NC,South,36.128979,-76.602752
Clay County,North Carolina,NC,South,35.052997,-83.752264
Cleveland County,North Carolina,NC,South,35.33463,-81.557114
Columbus County,North Carolina,NC,South,34.261602,-78.639308
Craven County,North Carolina,NC,South,35.116829,-77.08132
Cumberland County,North Carolina,NC,South,35.050192,-78.828719
Currituck County,North Carolina,NC,South,36.372174,-75.941224
Dare County,North Carolina,NC,South,35.606269,-75.767536
Davidson County,North Carolina,NC,South,35.795131,-80.207107
Davie County,North Carolina,NC,South,35.929355,-80.542552
Duplin County,North Carolina,NC,South,34.934403,-77.933543
Durham County,North Carolina,NC,South,36.033828,-78.878125
Edgecombe County,North Carolina,NC,South,35.917077,-77.602742
Forsyth County,North Carolina,NC,South,36.132466,-80.256961
Franklin County,North Carolina,NC,South,36.088241,-78.28309
Gaston County,North Carolina,NC,South,35.293344,-81.177256
Gates County,North Carolina,NC,South,36.442135,-76.702355
Graham County,North Carolina,NC,South,35.348364,-83.830915
Granville County,North Carolina,NC,South,36.299884,-78.657634
Greene County,North Carolina,NC,South,35.481959,-77.681688
Guilford County,North Carolina,NC,South,36.079065,-79.788665
Halifax County,North Carolina,NC,South,36.251438,-77.644842
Harnett County,North Carolina,NC,South,35.36866,-78.871665
Haywood County,North Carolina,NC,South,35.558882,-82.981307
Henderson County,North Carolina,NC,South,35.336427,-82.479583
Hertford County,North Carolina,NC,South,36.363517,-76.981616
